Code,foldchange,samp.nuts
TGIF2,0.05853925,0.621357011
TGIF2-C20orf24,-0.168857427,0.250014058
TGM1,-0.021138987,0.746606733
TGM2,0.103421268,0.044876064
TGM3,-0.018425334,0.730832408
TGM4,0.079072573,0.027976323
TGM5,0.082768078,0.2976367
TGOLN2,-0.120834598,0.093924528
TGS1,0.094229491,0.307190529
TH,0.002471008,0.962654088
THADA,-0.004430861,0.965031447
THAP1,0.07286312,0.499664817
THAP10,0.036064427,0.556411395
THAP11,-0.262571959,0.008045135
THAP3,-0.082840318,0.220712542
THAP4,0.017470483,0.862606733
THAP7,-0.039107215,0.623902331
THAP9,0.059429882,0.230722161
THAP9-AS1,-0.02219016,0.932352941
THBD,0.178160381,0.174156863
THBS1,0.428204866,0.111322974
THBS2,-0.003448449,0.956758417
THBS3,-0.093658604,0.505650758
THBS4,0.015234062,0.867111358
THEG,0.052942325,0.47400296
THEM6,0.085053688,0.424432852
THEMIS2,-0.090181664,0.415336293
THG1L,0.170207689,0.079558269
THNSL1,0.118346797,0.08527118
THNSL2,0.016220705,0.891144654
THOC1,-0.028257621,0.847053644
THOC2,0.086830156,0.576338883
THOC5,0.05901171,0.116967074
THOC6,-0.07103899,0.46172845
THOC7,0.031172419,0.7632771
THOP1,0.065151745,0.477923788
THPO,-0.014025322,0.664175361
THRA,-0.011569838,0.325926748
THRAP3,0.01058276,0.915885313
THRB,0.039893176,0.561308176
THSD1,-0.187258764,0.113143914
THSD4,0.032151415,0.586607473
THSD7A,0.029557337,0.365238624
THTPA,0.043306231,0.653663337
THUMPD1,0.062645819,0.569721051
THUMPD2,0.049968977,0.601132815
THY1,-0.036215387,0.335066223
THYN1,0.08308593,0.461138735
TIA1,0.035901481,0.697379948
TIAF1,-0.130395009,0.365238624
TIAL1,0.07336187,0.124799852
TIAM1,-0.03895604,0.590169441
TIAM2,-0.034656019,0.666025897
TICAM1,0.094466111,0.321307436
TIE1,0.036734488,0.533243063
TIGD6,0.034476658,0.413376249
TIMELESS,0.101701221,0.125115797
TIMM10,0.060252622,0.62736219
TIMM10B,-0.02082457,0.809863855
TIMM13,-0.04561699,0.665935627
TIMM17A,0.076359047,0.267254902
TIMM17B,0.013564044,0.89054976
TIMM22,-0.136304309,0.163849057
TIMM23,0.014120014,0.907320015
TIMM23B,0.014120014,0.907320015
TIMM44,-0.049413519,0.492512764
TIMM50,-0.140969972,0.004315945
TIMM8A,0.060481277,0.388410655
TIMM8B,-0.034944877,0.752863485
TIMM9,0.144707699,0.109750647
TIMP1,0.065669971,0.376413615
TIMP2,-0.019440725,0.843807621
TIMP3,-0.035662383,0.206117647
TIMP4,0.170445723,0.067673696
TINAGL1,-0.085334409,0.192309286
TINF2,-0.010629476,0.917694414
TIPARP,0.23634873,0.007027747
TIPIN,0.022667058,0.851322235
TIPRL,0.02056166,0.788955235
TJAP1,-0.149563251,0.062290048
TJP1,0.006065111,0.92064003
TJP2,-0.262725672,0.003313356
TJP3,-0.021027733,0.746780614
TK1,0.19052069,0.309132075
TK2,-0.089219592,0.199223085
TKT,0.093665928,0.545581946
TKTL1,0.168398084,0.038877543
TLDC1,-0.064221392,0.372699223
TLE1,-0.033269905,0.671771365
TLE2,0.017007679,0.825609323
TLE3,-0.040163909,0.603015168
TLE4,-0.055367344,0.318113208
TLE6,0.196501928,0.016735479
TLK1,0.036388213,0.680443951
TLK2,0.062853869,0.453840178
TLL1,0.122267709,0.025143174
TLL2,-0.006570674,0.898663707
TLN1,-0.399442129,0.006692564
TLN2,0.010244448,0.844436552
TLR1,0.169005256,0.194683685
TLR2,0.102522265,0.521384388
TLR3,-0.045692086,0.476020718
TLR4,0.178784859,0.336553459
TLR5,0.006215942,0.935102479
TLR6,0.193244415,0.09036478
TLR7,0.019009839,0.891657418
TLR8,0.111788319,0.710069552
TLX1,4.03E-05,0.999672956
TLX2,0.027894012,0.579624861
TLX3,0.054569826,0.451152053
TM2D1,0.059069314,0.520200518
TM2D3,0.07614615,0.489736589
TM4SF1,0.019988629,0.538435072
TM4SF20,-0.013809957,0.846375139
TM4SF4,0.014035898,0.792056974
TM4SF5,0.038336529,0.636137625
TM6SF1,-0.070283672,0.75963448
TM6SF2,0.008302119,0.939631521
TM7SF2,0.030792286,0.756408435
TM7SF3,-0.00472362,0.955689234
TM9SF1,0.007950162,0.551033666
TM9SF2,0.004797886,0.97663559
TM9SF3,0.073290862,0.483024047
TM9SF4,-0.067196823,0.525580466
TMA16,0.149877492,0.08699963
TMA7,0.021797752,0.727787643
TMBIM1,-0.035756464,0.776082131
TMBIM4,0.124190905,0.219942286
TMBIM6,-0.032978918,0.775799482
TMC5,0.170374222,0.010564558
TMC6,0.010156368,0.912881983
TMC7,0.035852443,0.35527414
TMCC1,-0.07494006,0.439669996
TMCC2,0.039444735,0.6740037
TMCO1,0.128164896,0.291165372
TMCO3,0.055174357,0.485788383
TMCO6,0.174623968,0.392432852
TMED1,-0.000238561,0.998204957
TMED10,0.024349784,0.803009989
TMED2,0.362441821,0.040611913
TMED3,0.066147912,0.644472808
TMED5,0.125228838,0.322810211
TMED7,0.118869957,0.21491232
TMED7-TICAM2,0.118869957,0.21491232
TMED9,-0.043082974,0.779213467
TMEFF1,0.123271638,0.014762856
TMEM100,-0.021643246,0.604893082
TMEM104,-0.049750038,0.655719571
TMEM106B,0.246625825,0.182469848
TMEM106C,-0.048158948,0.643065483
TMEM109,-0.114797538,0.254987051
TMEM11,-0.155323803,0.319961524
TMEM110,0.013977575,0.886867185
TMEM115,-0.03495017,0.740757677
TMEM120B,-0.027569382,0.680877543
TMEM121,-0.108032971,0.093720311
TMEM123,0.135714762,0.34808731
TMEM126B,0.016422983,0.903322974
TMEM127,-0.237789793,0.018938957
TMEM131,0.001772184,0.987561228
TMEM132A,0.006013136,0.895699593
TMEM134,-0.022046618,0.811242323
TMEM135,0.23938806,0.445528302
TMEM140,-0.238183088,0.097767666
TMEM143,0.060561349,0.341914909
TMEM144,0.031517038,0.654345542
TMEM147,-0.018697151,0.836288568
TMEM14A,0.121870677,0.434674806
TMEM14B,-0.02481604,0.875028487
TMEM151B,-0.06349984,0.213468738
TMEM156,0.165980565,0.166009619
TMEM158,-0.071797972,0.744495006
TMEM159,0.114219391,0.308343322
TMEM160,0.00717294,0.953176471
TMEM161A,0.096387741,0.065550129
TMEM164,-0.203743528,0.027991861
TMEM165,0.157233902,0.251550869
TMEM168,-0.038785198,0.682860525
TMEM176A,-0.222549495,0.305934887
TMEM176B,-0.419120513,0.108110248
TMEM177,-0.155046069,0.289228265
TMEM180,0.069105394,0.471079541
TMEM183A,0.051419571,0.502391417
TMEM183B,0.051419571,0.502391417
TMEM184B,-0.18215001,0.02927636
TMEM184C,-0.075885014,0.347248983
TMEM185B,0.005177051,0.973285239
TMEM186,0.094496818,0.310882723
TMEM187,0.030883417,0.841141694
TMEM189,-0.043594801,0.517958565
TMEM189-UBE2V1,-0.043594801,0.517958565
TMEM19,0.014833028,0.840972993
TMEM194A,-0.056415032,0.386862745
TMEM2,-0.1330444,0.060586016
TMEM204,0.018128095,0.896037736
TMEM206,0.114440316,0.083630781
TMEM208,-0.026213365,0.804761376
TMEM209,0.067872226,0.501385868
TMEM212,-0.050816357,0.571526452
TMEM214,-0.114362186,0.218306326
TMEM222,0.037473639,0.613465779
TMEM223,-0.000620122,0.994404735
TMEM230,-0.079518704,0.814488346
TMEM231,0.026990783,0.668492786
TMEM242,0.103677547,0.052315945
TMEM243,0.131271698,0.376471328
TMEM246,0.041412367,0.535325934
TMEM248,0.025055386,0.828488346
TMEM251,-0.069377642,0.599823899
TMEM254,-0.278090213,0.002972993
TMEM255A,-0.120846549,0.214007399
TMEM256-PLSCR3,-0.045442541,0.450148724
TMEM257,0.140606001,0.053895671
TMEM258,0.008197424,0.940596374
TMEM259,0.017996232,0.845854976
TMEM260,-0.081654187,0.536878283
TMEM262,-0.090535064,0.315012209
TMEM30A,0.067613084,0.562582316
TMEM30B,-0.041468909,0.629074362
TMEM33,0.127703699,0.323396226
TMEM35,0.015967156,0.849289678
TMEM38B,0.286945079,0.009774325
TMEM39A,0.193173981,0.207059563
TMEM39B,0.031232937,0.708165002
TMEM40,-0.09322125,0.570419534
TMEM41B,-0.011097946,0.913029227
TMEM43,-0.177093737,0.180680725
TMEM45A,-0.013205073,0.918081391
TMEM47,0.059184676,0.226767296
TMEM5,0.053978759,0.544979652
TMEM50A,0.15576541,0.065132075
TMEM50B,0.208953947,0.2047266
TMEM51,0.003462389,0.984844987
TMEM53,0.045610453,0.619109878
TMEM57,-0.024645531,0.701242323
TMEM59,0.040354568,0.774354421
TMEM59L,-0.037784028,0.711826859
TMEM62,0.044546324,0.53463189
TMEM63A,-0.085361177,0.432968553
TMEM70,0.004571129,0.954990011
TMEM74B,0.03492076,0.669130596
TMEM80,-0.186031816,0.077645579
TMEM87A,0.185452862,0.073755087
TMEM8A,-0.099613666,0.509102479
TMEM8B,0.061897409,0.395445061
TMEM97,0.112511717,0.260711802
TMEM9B,0.10144526,0.215426563
TMF1,-0.028362585,0.706012579
TMLHE,0.122929489,0.090480207
TMOD1,-0.024838475,0.159290418
TMOD2,0.036686734,0.618903441
TMOD3,0.130039765,0.178552719
TMPO,0.150621082,0.201239364
TMPPE,-0.082233466,0.232790973
TMPRSS11D,-0.003083218,0.973041805
TMPRSS11E,0.060650417,0.347388827
TMPRSS15,-0.106200348,0.041149834
TMPRSS2,0.03351851,0.564143544
TMPRSS3,-0.069119601,0.527674436
TMPRSS4,0.037450236,0.657351831
TMPRSS5,0.089281049,0.126313725
TMPRSS6,0.082652709,0.370443211
TMSB10,-0.046632447,0.399747688
TMSB15A,0.006051364,0.936940437
TMSB15B,0.006051364,0.936940437
TMSB4X,-0.052513506,0.171303737
TMSB4Y,-0.069050305,0.341811321
TMUB2,-0.001914816,0.978579356
TMX1,0.223666879,0.124219756
TMX2,0.018827128,0.867919349
TMX2-CTNND1,-0.152458709,0.042465409
TMX4,0.051657502,0.463373289
TNC,-0.020896841,0.69745098
TNF,0.581074235,0.162836108
TNFAIP1,-0.157782338,0.03572475
TNFAIP2,-0.035052811,0.799075842
TNFAIP3,0.650478196,0.029576767
TNFAIP6,1.090943267,0.077230485
TNFAIP8,0.295358959,0.003550129
TNFAIP8L2-SCNM1,-0.015053722,0.82982168
TNFRSF10B,0.024788155,0.747409545
TNFRSF10C,0.002192199,0.703252312
TNFRSF10D,0.122794749,0.161200888
TNFRSF11A,0.19534124,0.035739549
TNFRSF11B,0.013832616,0.742147244
TNFRSF12A,-0.015169507,0.842611913
TNFRSF13B,0.040873794,0.754109508
TNFRSF14,0.011949174,0.861083241
TNFRSF17,0.196528329,0.711914169
TNFRSF1A,-0.134102409,0.411552349
TNFRSF1B,-0.237327221,0.043852756
TNFRSF21,0.128749034,0.300284869
TNFRSF25,-0.039359691,0.737701813
TNFRSF4,-0.052857953,0.441435442
TNFRSF6B,-0.004356575,0.970380318
TNFRSF8,-0.077755353,0.550645949
TNFRSF9,0.003564729,0.951604883
TNFSF10,0.12858918,0.304449871
TNFSF11,0.053102091,0.140571217
TNFSF12,-0.127626372,0.232472068
TNFSF12-TNFSF13,-0.138202516,0.310437292
TNFSF13,-0.118985328,0.359263781
TNFSF14,-0.343493957,0.072472808
TNFSF15,0.070974823,0.258153903
TNFSF18,-0.011201309,0.880625971
TNFSF4,-0.103401498,0.583791343
TNFSF8,0.007823212,0.967922309
TNFSF9,0.0648772,0.413538291
TNIK,0.00324148,0.975061783
TNIP1,0.025800943,0.663018128
TNIP2,-0.095595629,0.222953015
TNIP3,0.095381948,0.247402146
TNK1,0.048749127,0.611920829
TNK2,-0.047625944,0.568057714
TNKS,-0.076968378,0.108216796
TNKS2,-0.150268279,0.039224565
TNMD,0.036774202,0.591886792
TNN,0.086142982,0.383381428
TNNC1,0.015640554,0.800808731
TNNC2,-0.135367944,0.300503885
TNNI1,0.049997836,0.471862375
TNNI2,-0.074569115,0.530437292
TNNI3,0.126626329,0.06218054
TNNI3K,0.083820712,0.106196078
TNNT1,-0.263688423,0.265798002
TNNT2,0.084707247,0.150083611
TNNT3,-0.029166343,0.734205697
TNP1,-0.050395701,0.445960044
TNP2,0.161132576,0.003884573
TNPO1,0.136080671,0.2396404
TNPO2,-0.125467282,0.062569737
TNPO3,-0.039698379,0.685405105
TNR,0.018257842,0.78990973
TNRC6B,-0.101700971,0.464019238
TNS1,-0.118383676,0.232789493
TNS3,-0.349109182,0.003303737
TNS4,0.048591571,0.419500555
TNXA,0.032219377,0.608804292
TNXB,-0.025407841,0.67009323
TOB1,0.084878393,0.31263855
TOB2,-0.169947395,0.145769145
TOE1,-0.037800284,0.654250832
TOLLIP,-0.021240391,0.876475768
TOM1,-0.012458653,0.894031817
TOM1L1,0.004771807,0.941824639
TOM1L2,0.242969019,0.051759526
TOMM20,-0.015751205,0.762798372
TOMM22,-0.10338764,0.56490936
TOMM34,0.05550457,0.440072512
TOMM40,-0.089557629,0.268437292
TOMM6,-0.011685998,0.86827081
TOMM7,0.102050374,0.383493156
TOMM70A,0.16362756,0.077073622
TONSL,-0.014523555,0.781409545
TOP1,0.119238163,0.393852756
TOP2A,0.233114973,0.252679245
TOP2B,-0.003705715,0.964238254
TOP3A,-0.048874521,0.353735849
TOP3B,-0.104969915,0.063889752
TOPBP1,0.009644297,0.884297447
TOPORS,0.103043246,0.439385128
TOPORS-AS1,0.047869175,0.641692194
TOR1A,0.027611226,0.815334073
TOR1AIP1,0.240515031,0.15735923
TOR1AIP2,-0.122589005,0.211351831
TOR1B,-0.200246163,0.027032926
TOR3A,-0.006431905,0.949691454
TOR4A,-0.070779899,0.658984832
TOX,-0.008139321,0.894501665
TOX3,0.015055072,0.62545764
TOX4,0.055842848,0.277252682
TP53,0.028205377,0.772517203
TP53AIP1,-0.053041415,0.192610433
TP53BP1,-0.078369246,0.401971883
TP53BP2,0.065168692,0.473449501
TP53I11,-0.095173693,0.057380688
TP53I3,0.005928755,0.954378838
TP53TG1,-0.093647557,0.390602294
TP53TG3,0.008482868,0.921517573
TP53TG3B,0.008482868,0.921517573
TP53TG3C,0.008482868,0.921517573
TP53TG3D,0.008482868,0.921517573
TP53TG5,0.028171146,0.76845357
TP63,0.040060289,0.223579726
TP73,-0.073449538,0.29145172
TP73-AS1,-0.189019085,0.074050314
TPBG,-0.080759449,0.490900481
TPCN1,-0.27613163,0.039265261
TPD52,0.059816769,0.458583796
TPD52L1,0.110792732,0.049790603
TPD52L2,-0.039064165,0.705942286
TPGS2,0.073552959,0.425969663
TPH1,-0.096034524,0.209323714
TPI1,-0.016282671,0.81636404
TPK1,0.247808476,0.016472068
TPM1,-0.040492013,0.739317795
TPM2,-0.069690664,0.566953755
TPM3,0.053681418,0.474132445
TPM4,0.132444923,0.409923788
TPMT,0.105833927,0.108044395
TPO,-0.138760898,0.023300777
TPP1,-0.091649878,0.245226045
TPP2,0.039667731,0.635129856
TPPP,-0.043962527,0.551070662
TPPP3,-0.071515392,0.487807621
TPR,-0.032237253,0.66809545
TPRA1,0.187814887,0.038589715
TPRKB,0.110151739,0.413593045
TPSAB1,0.093073752,0.172785424
TPSB2,0.084932921,0.338765446
TPSD1,0.047404238,0.428768036
TPSG1,0.183897539,0.020325564
TPST1,-0.002673374,0.973255642
TPST2,-0.233095922,0.124525342
TPT1,0.02039827,0.44009471
TPT1P8,0.033187722,0.438576397
TPTE,0.090468051,0.101652238
TPX2,0.206966268,0.195485757
TRA,0.066251348,0.254235294
TRA@,0.113280601,0.37145468
TRA2A,-0.14081963,0.470239734
TRA2B,-0.033205783,0.713983722
TRABD,-0.00618766,0.957749908
TRAC,0.011904549,0.834551239
TRADD,0.043220881,0.503987421
TRAF1,0.060146237,0.729497595
TRAF2,-0.014142313,0.862944876
TRAF3,-0.188341856,0.049264521
TRAF3IP1,0.02044531,0.813567888
TRAF3IP2,0.107784068,0.087498335
TRAF3IP3,-0.211606117,0.280367
TRAF4,0.054706013,0.494146504
TRAF5,-0.237820455,0.219497595
TRAF6,0.072389131,0.464514243
TRAFD1,-0.020476601,0.798958935
TRAIP,0.092008935,0.157436922
TRAJ17,-0.002173546,0.892719201
TRAJ20,0.048666418,0.59536145
TRAK1,-0.138377258,0.09609545
TRAK2,-0.041996776,0.704369959
TRAM1,0.082402152,0.456509804
TRAM2,-0.217229607,0.100039216
TRANK1,-0.330002227,0.015683315
TRAP1,0.091579722,0.279802442
TRAPPC10,-0.439100094,0.037152793
TRAPPC11,-0.070914373,0.287672216
TRAPPC12,-0.131608439,0.023065483
TRAPPC13,0.075234561,0.487325194
TRAPPC2,0.041201402,0.37836256
TRAPPC2L,-0.018790339,0.874224195
TRAPPC2P1,0.138963184,0.214960414
TRAPPC3,0.013853168,0.804949316
TRAPPC4,-0.041185049,0.657236404
TRAPPC6A,0.018798892,0.915283759
TRAPPC8,-0.044716852,0.642937477
TRAPPC9,0.03174889,0.61117943
TRAT1,0.144732225,0.204890122
TRAV10,0.090983161,0.363428043
TRAV12-2,-0.023771708,0.722263411
TRAV13-1,-0.267367965,0.286277469
TRAV13-2,-0.009961131,0.914790233
TRAV16,0.066251348,0.254235294
TRAV20,-0.002173546,0.892719201
TRAV21,0.126134269,0.526429153
TRAV36DV7,0.048666418,0.59536145
TRAV8-3,-0.006618947,0.959948206
TRAV8-6,-0.035765548,0.743244543
TRAV9-2,0.06958828,0.698803552
TRBC1,-0.076971024,0.263036626
TRBC2,-0.030740192,0.685067703
TRBJ2-7,-0.030740192,0.685067703
TRBV19,-0.030740192,0.685067703
TRBV21-1,-0.006567359,0.946216796
TRBV5-2,0.043175813,0.570117647
TRDC,0.155393634,0.162995191
TRDMT1,0.180740152,0.028476508
TRDN,0.055198752,0.295009249
TRDV2,-0.002173546,0.892719201
TRDV3,0.16634899,0.304250092
TREH,0.065854726,0.146258972
TREM1,0.363432348,0.060317425
TREM2,0.033623811,0.61072512
TREML2,-0.10470596,0.318591935
TREX1,-0.079889988,0.384416574
TREX2,0.004949762,0.95318165
TRGC2,-0.22657912,0.110660747
TRGV7,0.009396217,0.909045505
TRGV9,-0.22657912,0.110660747
TRH,0.198194105,0.00782094
TRHDE,0.005517727,0.922526822
TRHR,0.055824132,0.499300777
TRIAP1,0.020184322,0.803048465
TRIB1,0.131734349,0.340378098
TRIB2,-0.145129352,0.363843877
TRIB3,-0.169900302,0.161655938
TRIL,0.025511222,0.555962264
TRIM10,0.014281838,0.804655568
TRIM13,0.077550995,0.636584536
TRIM14,-0.075532217,0.22935997
TRIM15,0.049484309,0.199736589
TRIM16,-0.113189129,0.162614132
TRIM17,-0.094606282,0.209806881
TRIM2,0.025820359,0.654233814
TRIM21,-0.242004041,0.101567148
TRIM22,-0.020294807,0.79372697
TRIM23,0.108635545,0.150464669
TRIM24,0.205698963,0.023374029
TRIM25,0.063802615,0.416577876
TRIM26,-0.118720434,0.073806881
TRIM27,-0.061738582,0.570172401
TRIM28,-0.041833323,0.640515723
TRIM29,0.079495701,0.150459489
TRIM3,-0.025956124,0.590353681
TRIM31,-0.039928896,0.396469108
TRIM32,-0.203783646,0.122597854
TRIM33,0.012126061,0.884054014
TRIM34,0.07746173,0.189715871
TRIM36,0.078148065,0.390972993
TRIM37,-0.02899303,0.761749168
TRIM38,-0.104350724,0.364514983
TRIM39,0.050458136,0.558128746
TRIM39-RPP21,0.050458136,0.558128746
TRIM44,-0.021103305,0.749586385
TRIM45,-0.000181319,0.998227895
TRIM46,0.078355984,0.215320755
TRIM48,0.220718903,0.002600814
TRIM49,0.006141366,0.941292638
TRIM49C,0.006141366,0.941292638
TRIM49D1,0.220718903,0.002600814
TRIM49D2P,0.220718903,0.002600814
TRIM5,-0.031426958,0.807059563
TRIM52,-0.072717207,0.559980022
TRIM58,-0.106887743,0.703049945
TRIM6-TRIM34,0.07746173,0.189715871
TRIM62,-0.082926612,0.162605993
TRIM66,-0.333914167,0.003690714
TRIM68,-0.073562223,0.372213097
TRIM8,-0.239462152,0.014344062
TRIM9,-0.013226187,0.846650388
TRIO,-0.103127842,0.034931558
TRIOBP,-0.181724889,0.059315575
TRIP10,0.062268588,0.610401776
TRIP11,0.034727751,0.64699815
TRIP12,-0.006358373,0.929631521
TRIP13,0.201698083,0.073939327
TRIP4,0.224477773,0.069098039
TRIP6,-0.013177251,0.556957085
TRIT1,0.074713142,0.603853496
TRMT1,-0.008806226,0.867467999
TRMT11,-0.028594606,0.859621162
TRMT112,0.004422961,0.962151683
TRMT12,-0.010842545,0.934262671
TRMT13,-0.023077009,0.859550129
TRMT1L,-0.126458133,0.377782464
TRMT2A,-0.060812206,0.254580836
TRMT2B,0.058738085,0.470102849
TRMT44,-0.012936359,0.81745838
TRMT5,-0.039017754,0.708749538
TRMT61A,0.017015704,0.743047725
TRMT61B,0.149532678,0.044698483
TRMU,0.02180889,0.782850906
TRNAU1AP,-0.115401748,0.222173141
TRO,-0.041224564,0.370759896
TROAP,0.12161845,0.18982168
TROVE2,-0.065034956,0.521947466
TRPA1,0.056339654,0.295994081
TRPC1,0.065972217,0.326486866
TRPC2,0.061799338,0.37264003
TRPC3,0.002779398,0.960418794
TRPC4,0.008337145,0.850663707
TRPC4AP,-0.089919841,0.173709952
TRPC5,0.076356205,0.160822789
TRPC6,0.027691246,0.555982242
TRPC7,-0.002706163,0.970478727
TRPM1,0.101464129,0.095228265
TRPM2,-0.116237739,0.107713651
TRPM3,0.034875601,0.517463559
TRPM4,0.144602563,0.204317425
TRPM6,0.062956935,0.436676286
TRPM8,-0.033794852,0.601661857
TRPS1,-0.213269167,0.119260821
TRPV1,0.103603045,0.016584536
TRPV2,-0.014444923,0.852876064
TRPV4,0.035880634,0.519758047
TRPV5,0.082959179,0.357428043
TRPV6,0.033476459,0.732162042
TRRAP,-0.25030041,0.026154643
TSC1,-0.340201422,0.064349982
TSC2,-0.087451333,0.091095819
TSC22D1,-0.150107625,0.371396966
TSC22D2,-0.010963999,0.868067333
TSC22D3,0.074683787,0.653678875
TSC22D4,-0.107988073,0.297505734
TSEN2,0.005209398,0.949788383
TSEN34,-0.146322864,0.241425823
TSFM,0.014578623,0.824156863
TSG101,0.035115107,0.744799112
TSGA10,-0.059775921,0.361050684
TSHB,0.015166,0.817132815
TSHR,0.024625709,0.622384018
TSHZ2,0.082825545,0.051552349
TSKS,0.031232347,0.628608213
TSKU,0.098461231,0.190324824
TSN,0.039203369,0.649157973
TSNAX,0.095566094,0.455748428
TSNAX-DISC1,-0.052069863,0.477208287
TSNAXIP1,0.073095824,0.356065113
TSPAN1,0.02234847,0.767057344
TSPAN12,-0.028847984,0.447021088
TSPAN13,0.097170939,0.483985202
TSPAN14,-0.221726913,0.047501295
TSPAN15,-0.005029974,0.938864225
TSPAN2,-0.022611766,0.558950795
TSPAN3,0.000664278,0.996384758
TSPAN31,-0.047230413,0.646571957
TSPAN32,-0.12432339,0.231462079
TSPAN4,0.07083999,0.669954865
TSPAN5,-0.083273883,0.542864965
TSPAN6,0.13758832,0.091553089
TSPAN7,0.127701498,0.088862745
TSPAN8,0.076931853,0.149860155
TSPAN9,0.027793129,0.706671846
TSPO,-0.055880916,0.614568257
TSPO2,0.137909849,0.209100999
TSPY1,-0.031497861,0.639313356
TSPY10,-0.055953282,0.349866815
TSPY13P,0.018913728,0.791709212
TSPY3,-0.055953282,0.349866815
TSPY4,-0.055953282,0.349866815
TSPY8,-0.055953282,0.349866815
TSPYL1,-0.186974109,0.054713282
TSPYL2,0.044687476,0.705676656
TSPYL4,-0.091819695,0.247314095
TSPYL5,-0.142026184,0.23900185
TSR1,0.015379554,0.804489086
TSR2,0.004123376,0.94481983
TSR3,0.073589455,0.279243063
TSSC1,0.079850467,0.20136737
TSSC4,0.014914449,0.889114317
TSSK1B,-0.006032086,0.932716241
TSSK2,0.068399554,0.440102109
TST,-0.066132091,0.575832038
TSTA3,-0.018829183,0.836736959
TSTD2,-0.165291067,0.14209249
TTBK2,-0.144563598,0.433436182
TTC1,0.197184416,0.087133555
TTC12,0.048050226,0.460078431
TTC13,-0.080178236,0.500386977
TTC17,0.010407307,0.924916019
TTC18,0.066756082,0.276682205
TTC19,0.036827788,0.652161302
TTC21B,0.047791648,0.542668147
TTC22,0.040749007,0.400380318
TTC23,-0.160491362,0.036994451
TTC26,0.068914138,0.316503885
TTC27,0.09964968,0.191330374
TTC28,-0.083146544,0.348250832
TTC3,-0.000514491,0.996354421
TTC30A,-0.027326702,0.5019963
TTC31,-0.125452042,0.130130226
TTC33,0.150185873,0.210446911
TTC37,0.031973148,0.735462079
TTC38,-0.049290392,0.48727636
TTC39A,0.070747303,0.093233444
TTC3P1,-0.000514491,0.996354421
TTC4,0.032960291,0.61817795
TTC40,-0.012906544,0.79336515
TTC9,-0.102360355,0.351990381
TTF1,0.063219371,0.625314835
TTF2,-0.151929918,0.355892712
TTI1,0.019272542,0.867610063
TTI2,0.063958947,0.663114317
TTK,0.045834072,0.614253052
TTLL1,-0.053098819,0.631968183
TTLL12,-0.126476034,0.23363374
TTLL3,-0.190907627,0.169323714
TTLL4,-0.071871441,0.177197188
TTLL5,-0.088674785,0.164317425
TTLL7,0.057439748,0.310085831
TTN,-0.197063258,0.305068442
TTPA,0.054360478,0.288167222
TTPAL,0.088062114,0.195319275
TTR,0.064339625,0.441576027
TTTY1,0.041581424,0.48590973
TTTY14,0.018489607,0.832759156
TTTY15,-0.09986853,0.337462079
TTTY1B,0.041581424,0.48590973
TTTY2,-0.072752568,0.259305216
TTTY2B,-0.072752568,0.259305216
TTTY9A,0.060294706,0.261854976
TTTY9B,0.060294706,0.261854976
TTYH1,0.078652497,0.272502405
TUB,-0.014275464,0.784071032
TUBA1A,-0.113645962,0.31227303
TUBA1B,-0.076064244,0.507188309
TUBA1C,-0.073858663,0.55163744
TUBA3C,-0.03350148,0.722355901
TUBA3D,-0.03350148,0.722355901
TUBA4A,-0.133318133,0.068989271
TUBA4B,-0.036637697,0.610915279
TUBA8,0.049148188,0.564432852
TUBAL3,0.047555245,0.400005919
TUBB,0.008383716,0.941757307
TUBB1,-0.048154559,0.880258972
TUBB2A,0.187874892,0.414834258
TUBB2B,0.010957865,0.509759156
TUBB3,0.062570554,0.616005179
TUBB4A,0.084555701,0.285175731
TUBB4B,0.059269823,0.642258232
TUBB4BP7,-0.003728184,0.963192749
TUBB6,-0.050167775,0.767929708
TUBB7P,0.013956998,0.890586755
TUBB8P2,0.087254899,0.137626341
TUBBP5,0.050225726,0.688539401
TUBD1,0.136161204,0.025125416
TUBG1,-0.009873221,0.946586016
TUBG2,-0.181003947,0.129621162
TUBGCP2,0.022955972,0.589493896
TUBGCP3,-0.088934088,0.286311506
TUBGCP4,0.164913308,0.030987051
TUBGCP5,-0.01253157,0.856705142
TUFM,-0.051859321,0.581412505
TUFT1,0.089798906,0.477474658
TUG1,-0.1135706,0.405233444
TULP1,0.078290915,0.322620052
TULP2,0.059171261,0.286442471
TULP3,-0.005518419,0.932227155
TULP4,-0.286541452,0.058195339
TUSC2,-0.177274323,0.042204957
TUSC3,0.01785873,0.73091232
TUT1,0.089298779,0.325501295
TVP23B,-0.004856143,0.971211987
TWF1,0.056196724,0.456605993
TWF2,0.017996494,0.857593785
TWIST1,0.106112215,0.085291158
TWISTNB,0.067315589,0.347898631
TWSG1,0.098376266,0.157209767
TXK,-0.066361461,0.468716241
TXLNA,-0.219325907,0.032575657
TXLNG,0.028755331,0.735387347
TXLNGY,-0.462488575,0.317112838
TXN,0.371620355,0.013530892
TXN2,-0.002489422,0.977187569
TXNDC15,0.05448692,0.716853126
TXNDC5,-0.121311228,0.666341842
TXNDC9,-0.040848069,0.645031447
TXNIP,-0.112178027,0.382267851
TXNL1,0.085608209,0.134928598
TXNL4A,-0.098998815,0.083064003
